user_id,age,gender,occupation,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,sleep_quality_score,stress_level,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score
4588,20,Other,Software Engineer,7.78,66,8.92,5.55,8.23,2,79,98,9.26
4589,54,Male,Student,3.62,75,6.93,7.34,3.1,0,16,225,2.8
4590,57,Male,Manager,8.46,46,7.78,6.17,9.15,1,46,51,8.97
4591,25,Female,Teacher,6.86,85,7.74,3.79,9.15,1,85,202,8.94
4592,57,Female,Freelancer,9.89,15,5.98,5.23,10.0,0,100,88,8.47
4593,40,Female,Freelancer,2.61,70,4.24,7.0,4.71,0,44,227,4.88
4594,57,Other,Freelancer,1.46,17,7.7,9.69,1.0,0,102,261,1.0
4595,28,Male,Designer,8.66,44,4.68,4.4,10.0,1,65,55,10.0
4596,25,Male,Designer,4.05,22,5.45,8.54,3.55,4,38,115,2.97
4597,46,Male,Designer,4.88,25,5.58,8.34,6.72,1,82,231,7.38
4598,47,Male,Freelancer,9.33,101,5.75,2.97,10.0,3,39,231,9.91
4599,27,Female,Doctor,4.97,65,6.33,5.24,8.6,2,109,154,9.09
4600,56,Male,Researcher,3.68,1,6.51,8.51,4.63,3,22,165,2.66
4601,45,Female,Freelancer,1.54,21,6.42,10.0,1.0,0,37,135,1.0
4602,53,Male,Software Engineer,4.99,114,4.81,7.11,3.95,1,2,198,4.66
4603,30,Male,Software Engineer,6.89,37,7.24,7.66,8.18,1,85,66,7.36
4604,49,Female,Freelancer,3.42,41,7.95,6.66,6.4,2,40,90,5.9
4605,53,Male,Software Engineer,7.46,27,6.31,5.49,10.0,2,71,208,8.26
4606,54,Female,Manager,5.3,62,8.19,5.6,7.35,2,37,70,8.62
4607,43,Other,Doctor,8.72,16,6.22,5.22,10.0,2,81,291,10.0
4608,39,Female,Teacher,2.46,114,6.84,7.07,6.56,3,111,74,5.53
4609,21,Male,Student,7.81,111,4.35,5.14,9.53,3,92,236,9.56
4610,48,Female,Researcher,9.39,81,4.73,4.55,10.0,2,92,110,10.0
4611,35,Male,Freelancer,7.67,58,7.84,6.43,9.67,2,49,42,10.0
4612,55,Female,Freelancer,4.65,114,5.25,5.41,8.75,3,119,37,9.2
4613,41,Male,Researcher,3.07,1,4.47,9.89,4.34,1,94,160,5.65
4614,40,Male,Manager,1.89,98,6.84,7.38,4.66,1,111,176,1.22
4615,39,Other,Software Engineer,6.78,78,4.47,5.68,8.63,4,62,222,9.01
4616,19,Male,Researcher,2.29,78,7.42,9.11,3.05,1,98,241,3.24
4617,48,Female,Teacher,8.54,107,7.45,2.07,10.0,1,94,85,10.0
4618,28,Male,Designer,9.65,115,6.27,3.32,10.0,4,100,57,10.0
4619,45,Female,Freelancer,2.22,108,7.43,5.34,5.98,4,62,152,5.81
4620,49,Other,Student,4.38,118,8.0,4.41,7.87,3,28,293,9.4
4621,22,Male,Designer,9.44,97,4.99,3.72,10.0,2,101,163,9.63
4622,55,Female,Freelancer,5.24,49,7.25,5.61,7.54,3,17,161,8.48
4623,27,Female,Teacher,5.82,14,7.46,7.3,5.13,2,91,62,4.12
4624,57,Female,Teacher,7.73,17,4.97,5.93,8.97,1,114,52,9.27
4625,41,Male,Designer,2.89,76,7.63,6.57,5.06,2,89,79,6.32
4626,52,Female,Manager,9.81,37,7.6,2.92,10.0,4,44,54,10.0
4627,40,Male,Student,8.03,7,4.79,7.02,8.14,4,101,59,8.5
4628,34,Male,Designer,2.45,79,5.59,7.63,4.08,2,52,30,1.49
4629,18,Male,Designer,2.0,19,8.71,7.83,2.68,2,37,286,3.27
4630,48,Female,Researcher,9.41,59,4.36,3.54,10.0,2,77,192,10.0
4631,48,Female,Manager,7.17,25,5.14,4.92,9.28,1,101,195,9.26
4632,59,Male,Designer,1.35,34,6.89,8.85,1.39,1,101,198,1.66
4633,59,Female,Student,2.28,80,8.84,8.31,4.26,1,107,239,4.62
4634,51,Female,Doctor,1.43,25,5.29,9.3,2.21,1,116,140,2.98
4635,26,Male,Student,9.77,17,8.08,6.05,10.0,0,93,142,10.0
4636,39,Female,Manager,5.48,43,5.84,6.84,7.02,0,53,140,8.24
4637,30,Male,Designer,5.16,6,5.76,8.82,4.88,3,90,160,4.94
4638,42,Male,Software Engineer,9.6,107,8.98,3.36,10.0,2,13,298,8.62
4639,35,Male,Software Engineer,5.54,34,8.09,4.79,8.05,1,9,236,9.06
4640,29,Female,Teacher,5.66,11,5.24,5.69,7.62,1,32,178,8.83
4641,57,Other,Researcher,9.86,110,4.93,2.88,10.0,4,119,201,10.0
4642,34,Male,Doctor,2.0,112,4.42,6.81,4.83,0,56,250,6.8
4643,32,Male,Researcher,9.87,43,6.41,3.64,10.0,1,29,220,10.0
4644,59,Female,Freelancer,2.49,40,5.67,8.61,4.48,2,41,79,4.86
4645,32,Female,Freelancer,5.26,53,5.9,7.59,4.91,4,57,252,4.25
4646,32,Female,Manager,4.04,0,6.16,5.72,7.51,3,64,138,9.11
4647,56,Female,Researcher,9.6,24,8.96,5.54,10.0,3,18,238,7.63
4648,30,Female,Teacher,5.37,79,4.01,5.48,6.73,0,111,187,5.33
4649,34,Female,Freelancer,1.21,14,6.13,7.45,3.21,2,18,139,3.14
4650,49,Female,Teacher,3.0,74,4.32,5.95,6.59,2,39,215,5.62
4651,26,Male,Software Engineer,4.88,100,7.37,5.37,8.03,3,4,293,7.12
4652,57,Female,Student,7.09,102,4.25,4.15,10.0,1,24,140,8.94
4653,37,Male,Teacher,6.06,2,7.83,5.98,7.85,1,115,251,9.61
4654,43,Male,Teacher,8.65,44,8.34,3.62,10.0,4,32,186,10.0
4655,44,Male,Freelancer,8.46,119,8.85,5.67,10.0,4,55,263,10.0
4656,38,Female,Researcher,6.31,44,4.6,6.17,7.98,2,118,138,6.34
4657,35,Female,Doctor,6.14,50,8.89,6.68,8.22,0,84,121,8.06
4658,30,Female,Freelancer,3.5,41,6.06,8.55,4.96,1,30,55,3.57
4659,33,Male,Software Engineer,9.62,38,7.16,4.02,10.0,1,51,270,10.0
4660,26,Female,Student,1.69,19,4.0,8.6,1.5,0,77,51,2.27
4661,29,Male,Doctor,4.57,116,5.85,5.94,7.53,1,63,264,6.84
4662,55,Female,Student,6.95,86,5.76,3.99,10.0,1,115,264,10.0
4663,36,Male,Freelancer,9.51,78,6.52,2.87,10.0,0,30,195,10.0
4664,24,Female,Researcher,5.51,17,4.66,9.06,3.85,0,15,103,3.21
4665,52,Female,Student,9.06,115,7.45,6.1,9.47,4,39,299,9.17
4666,35,Female,Teacher,1.94,38,6.98,6.84,5.67,4,88,76,4.95
4667,33,Female,Doctor,5.78,98,5.06,6.02,8.66,0,117,255,8.97
4668,56,Female,Teacher,3.84,28,8.92,8.14,5.41,0,68,168,7.86
4669,21,Male,Researcher,8.16,19,4.03,5.85,10.0,2,24,100,10.0
4670,42,Female,Designer,5.0,41,5.68,5.93,6.58,3,94,57,6.21
4671,49,Male,Student,5.28,78,5.31,5.06,7.06,3,78,255,7.67
4672,57,Male,Doctor,1.58,95,6.8,8.9,3.19,0,9,102,3.01
4673,30,Male,Software Engineer,4.94,11,8.44,9.14,1.89,4,102,195,2.25
4674,34,Female,Teacher,1.73,111,7.29,7.23,5.82,1,114,205,6.38
4675,54,Male,Designer,3.7,55,4.24,5.84,6.76,2,104,71,7.44
4676,23,Male,Manager,2.14,114,8.32,6.81,4.3,4,104,109,3.18
4677,36,Other,Researcher,4.01,11,5.33,7.32,4.96,2,75,91,5.28
4678,30,Female,Designer,3.05,88,4.55,6.2,5.28,4,77,58,4.18
4679,43,Male,Designer,3.57,52,6.16,7.09,5.75,1,61,147,4.7
4680,31,Female,Teacher,2.34,97,8.49,8.04,3.41,0,89,181,4.64
4681,48,Male,Software Engineer,4.96,7,4.17,8.26,5.86,3,6,173,7.4
4682,21,Female,Freelancer,5.48,57,7.13,6.54,8.24,0,2,280,8.95
4683,56,Female,Doctor,8.53,23,5.66,5.73,9.64,4,25,234,10.0
4684,25,Female,Student,5.85,108,7.11,5.51,8.88,4,53,124,8.95
4685,42,Female,Software Engineer,3.06,60,5.33,6.82,5.51,2,65,285,6.19
4686,30,Male,Teacher,7.62,0,8.84,7.47,7.3,1,31,126,7.24
4687,49,Male,Manager,3.68,88,4.57,5.34,6.17,3,38,116,4.73
4688,55,Female,Doctor,7.81,97,4.79,4.88,9.53,2,12,285,9.88
4689,55,Male,Student,4.48,77,4.23,6.82,7.3,1,107,271,5.48
4690,45,Other,Manager,5.62,99,7.97,7.51,5.97,1,65,281,3.96
4691,47,Male,Doctor,5.53,69,4.47,4.87,9.1,0,74,149,9.16
4692,20,Male,Researcher,9.6,44,5.38,4.24,10.0,0,36,161,10.0
4693,45,Female,Student,2.38,8,5.03,7.76,3.22,1,99,37,3.69
4694,20,Male,Freelancer,9.45,111,5.77,4.74,10.0,3,110,228,10.0
4695,51,Male,Student,6.06,0,7.83,6.18,8.28,3,81,46,7.34
4696,33,Male,Designer,9.94,72,8.75,3.37,10.0,4,57,265,10.0
4697,39,Other,Manager,6.16,23,8.39,8.01,6.15,4,14,152,6.53
4698,49,Male,Manager,6.91,59,8.21,4.53,10.0,2,86,119,10.0
4699,55,Male,Teacher,7.75,102,6.09,4.0,10.0,1,77,238,9.92
4700,25,Male,Researcher,8.4,81,8.01,5.47,9.75,3,58,229,8.91
4701,25,Male,Software Engineer,5.3,47,7.89,8.12,4.68,4,93,124,5.55
4702,23,Male,Freelancer,7.11,38,5.24,5.17,9.49,4,72,143,10.0
4703,31,Female,Designer,6.53,17,5.31,7.61,7.04,4,114,58,6.89
4704,49,Other,Researcher,4.66,104,6.49,6.07,8.47,4,119,294,8.46
4705,52,Male,Designer,8.39,91,8.82,3.98,10.0,3,97,63,10.0
4706,27,Female,Doctor,2.73,51,4.54,8.73,3.75,1,88,52,4.02
4707,20,Other,Manager,2.5,1,8.94,8.25,2.47,2,46,210,1.65
4708,29,Male,Student,7.63,100,4.79,3.12,10.0,2,45,49,10.0
4709,48,Male,Student,6.74,104,6.43,2.88,10.0,4,86,238,9.93
4710,46,Female,Researcher,3.86,35,5.52,7.78,4.14,2,57,115,2.6
4711,22,Female,Freelancer,6.72,47,6.1,6.15,5.96,4,74,48,7.05
4712,42,Male,Doctor,7.94,116,8.79,4.29,10.0,3,69,283,9.99
4713,58,Male,Manager,2.95,87,7.16,6.17,7.13,1,51,191,6.93
4714,48,Male,Teacher,6.23,34,5.49,7.13,6.84,0,74,182,7.06
4715,38,Male,Student,8.42,69,7.14,5.36,9.48,3,44,161,9.38
4716,37,Female,Designer,4.7,80,6.26,7.41,4.6,2,115,184,3.85
4717,56,Female,Designer,6.15,93,8.72,5.22,8.72,0,75,121,9.4
4718,39,Female,Manager,1.71,114,5.76,7.6,4.23,2,95,59,4.36
4719,21,Male,Student,8.47,71,6.92,4.56,10.0,3,39,51,10.0
4720,30,Male,Student,8.17,41,8.25,4.03,10.0,2,114,275,10.0
4721,59,Male,Teacher,5.11,73,8.79,6.52,8.72,2,11,285,8.82
4722,37,Female,Manager,2.07,79,8.0,7.38,2.48,1,80,112,2.7
4723,30,Female,Student,6.94,37,8.68,5.2,9.9,2,52,114,10.0
4724,34,Male,Teacher,6.16,25,6.32,8.27,6.59,3,58,73,7.35
4725,53,Male,Designer,9.28,30,7.82,3.17,10.0,2,114,42,10.0
4726,50,Female,Teacher,3.52,51,4.47,7.35,6.43,1,26,270,6.64
4727,18,Female,Student,1.29,59,6.97,8.27,3.6,1,45,296,3.9
4728,32,Male,Software Engineer,3.29,7,4.07,8.53,4.14,2,29,152,3.55
4729,30,Male,Researcher,4.85,60,5.3,5.99,6.77,3,72,56,5.43
4730,34,Male,Manager,2.4,34,7.33,5.95,4.63,1,65,217,4.34
4731,41,Female,Freelancer,9.82,33,4.86,3.92,10.0,1,24,152,10.0
4732,25,Female,Student,3.0,9,5.0,7.77,5.64,1,43,72,5.36
4733,44,Female,Software Engineer,7.1,39,4.31,7.17,9.72,2,21,20,10.0
4734,40,Female,Designer,5.09,107,7.74,6.18,7.85,1,80,262,6.61
4735,25,Other,Manager,6.0,51,6.24,6.56,7.64,2,62,201,6.89
4736,25,Male,Freelancer,9.39,11,8.44,6.68,9.72,2,91,265,10.0
4737,43,Male,Doctor,5.78,104,5.81,6.28,7.86,2,111,157,8.75
4738,30,Male,Manager,3.75,26,6.18,9.67,3.86,2,99,283,2.76
4739,56,Male,Designer,2.99,18,6.47,7.92,2.43,3,50,172,2.55
4740,54,Female,Designer,9.03,56,8.3,5.5,10.0,4,101,133,9.15
4741,45,Female,Designer,9.88,89,5.46,3.4,10.0,3,30,181,10.0
4742,42,Female,Teacher,3.27,53,4.26,6.46,5.94,2,11,235,6.89
4743,33,Male,Freelancer,7.5,14,7.14,5.36,7.84,0,11,215,9.15
4744,19,Male,Researcher,5.55,94,8.13,5.79,6.92,2,19,42,6.32
4745,35,Male,Designer,7.29,109,6.78,5.43,8.07,0,48,124,6.74
4746,34,Female,Doctor,9.68,36,5.6,5.85,10.0,0,76,38,9.28
4747,47,Male,Student,3.48,60,7.15,6.03,6.05,2,109,166,5.64
4748,56,Male,Software Engineer,7.66,17,8.96,5.71,9.17,4,75,150,10.0
4749,30,Male,Manager,4.94,92,6.87,5.59,8.49,2,100,194,7.47
4750,49,Other,Manager,6.87,43,5.58,8.29,5.88,2,99,153,6.31
4751,46,Female,Designer,4.66,90,5.22,6.03,7.97,2,116,261,8.84
4752,47,Female,Software Engineer,7.38,101,8.99,4.0,10.0,0,96,208,9.84
4753,35,Female,Designer,4.04,83,8.25,6.46,7.09,4,90,78,6.7
4754,30,Female,Researcher,5.4,20,5.4,7.62,6.96,4,73,120,8.21
4755,38,Male,Teacher,7.38,28,5.31,7.49,7.45,1,76,113,7.17
4756,47,Male,Software Engineer,1.38,106,8.02,5.52,6.98,2,103,244,6.33
4757,38,Female,Designer,3.95,14,8.96,7.36,4.49,2,115,238,3.91
4758,34,Female,Designer,5.92,85,6.33,5.42,7.96,2,113,281,8.65
4759,57,Male,Doctor,1.67,86,5.14,7.61,1.15,3,37,106,1.0
4760,36,Male,Doctor,7.33,67,5.15,7.74,7.09,2,116,162,7.7
4761,32,Female,Freelancer,8.32,87,7.99,4.14,10.0,4,3,154,9.77
4762,26,Male,Doctor,2.47,63,7.03,9.69,3.27,0,10,279,4.39
4763,27,Female,Freelancer,7.6,13,7.17,5.35,9.56,2,59,212,10.0
4764,48,Male,Teacher,6.82,36,4.97,4.6,9.38,2,67,295,9.54
4765,40,Male,Researcher,4.7,118,4.65,6.31,7.17,2,94,277,6.74
4766,47,Male,Freelancer,2.48,53,4.05,7.68,4.62,1,94,22,3.5
4767,50,Female,Software Engineer,9.59,58,8.58,2.85,10.0,1,59,99,10.0
4768,26,Female,Teacher,5.18,58,5.77,7.3,5.65,3,72,287,5.59
4769,18,Male,Student,2.65,84,7.79,8.53,3.94,0,60,196,4.26
4770,52,Female,Designer,7.46,54,8.42,5.78,9.3,2,68,54,8.75
4771,28,Male,Designer,6.47,42,6.99,6.39,8.86,0,42,133,8.04
4772,51,Male,Researcher,8.35,51,6.12,5.22,10.0,2,87,77,10.0
4773,33,Female,Designer,9.96,38,4.19,5.07,10.0,0,66,258,10.0
4774,26,Male,Doctor,1.4,76,5.69,9.03,2.27,0,42,169,2.87
4775,49,Female,Designer,7.65,18,5.61,4.71,10.0,1,35,49,10.0
4776,32,Female,Freelancer,9.9,55,6.83,3.71,10.0,1,99,80,10.0
4777,29,Female,Doctor,5.84,89,7.82,5.68,8.65,2,10,159,10.0
4778,50,Female,Student,7.44,35,7.56,5.59,9.24,0,4,197,9.85
4779,31,Female,Teacher,4.97,51,8.35,7.03,5.68,0,65,102,6.87
4780,25,Male,Researcher,4.21,43,4.23,7.43,5.13,4,101,58,5.46
4781,25,Male,Teacher,7.27,45,7.03,5.81,8.64,0,53,196,7.39
4782,44,Male,Freelancer,9.89,96,4.95,2.84,10.0,4,12,155,10.0
4783,29,Female,Teacher,1.82,39,8.86,7.8,2.76,0,11,106,2.64
4784,18,Male,Doctor,4.8,79,6.05,7.89,6.18,3,15,141,5.63
4785,57,Male,Researcher,9.47,52,7.12,4.04,10.0,2,37,45,8.82
4786,59,Female,Manager,2.02,56,5.76,10.0,2.73,1,79,28,3.39
4787,28,Female,Manager,6.86,18,5.1,4.54,10.0,3,74,152,10.0
4788,56,Other,Software Engineer,4.87,100,7.44,5.36,6.16,4,72,105,6.11
4789,48,Female,Manager,4.39,77,8.7,7.04,4.52,0,23,139,5.32
4790,34,Male,Researcher,2.88,43,4.3,8.28,2.03,2,98,254,3.27
4791,50,Female,Software Engineer,2.59,107,8.13,5.93,5.62,0,101,118,6.4
4792,49,Male,Student,5.65,93,5.71,8.14,5.46,2,23,107,6.57
4793,46,Male,Software Engineer,4.4,94,4.6,5.6,7.9,1,115,101,7.67
4794,38,Female,Student,5.42,19,7.57,6.17,5.9,1,37,262,6.26
4795,38,Female,Designer,2.76,43,4.41,7.82,4.76,2,93,129,5.91
4796,57,Female,Freelancer,4.15,42,7.64,6.08,5.96,0,105,181,6.11
4797,40,Other,Teacher,9.97,110,6.18,2.37,10.0,4,34,109,9.44
4798,23,Female,Freelancer,4.31,6,4.82,7.06,6.2,3,20,196,5.6
4799,39,Male,Manager,4.71,41,4.79,5.51,7.52,4,117,66,6.7
4800,55,Female,Doctor,1.18,61,7.74,8.64,1.39,1,115,156,1.4
4801,54,Female,Student,4.43,100,8.14,4.99,8.49,1,16,118,10.0
4802,25,Other,Researcher,7.87,110,7.43,4.53,10.0,0,115,93,9.66
4803,58,Male,Researcher,5.64,1,7.6,6.13,7.59,3,87,284,7.16
4804,52,Male,Manager,6.91,85,8.24,6.21,7.38,2,63,255,8.95
4805,28,Female,Doctor,6.01,76,6.14,6.45,8.49,1,26,279,6.58
4806,41,Male,Doctor,1.95,45,4.84,8.91,1.0,0,93,140,1.0
4807,38,Female,Teacher,3.99,115,5.89,6.01,5.18,4,76,230,5.46
4808,19,Male,Freelancer,7.25,37,8.9,7.14,6.89,2,66,259,7.21
4809,57,Male,Designer,5.93,94,6.24,5.81,9.67,3,27,142,10.0
4810,36,Female,Designer,7.07,0,8.62,5.97,9.0,1,52,193,10.0
4811,56,Male,Freelancer,4.24,46,7.51,5.96,6.79,3,61,79,7.0
4812,45,Female,Software Engineer,2.74,106,7.69,7.35,3.38,2,21,83,1.59
4813,34,Male,Manager,8.47,12,4.95,4.64,10.0,1,17,138,10.0
4814,23,Male,Designer,4.39,59,5.84,7.33,5.2,2,33,216,3.37
4815,36,Male,Teacher,6.9,80,7.66,5.14,8.81,1,9,132,8.92
4816,55,Female,Manager,4.43,63,7.28,6.74,7.32,2,37,31,8.16
4817,45,Male,Doctor,9.35,67,8.31,5.05,10.0,0,84,224,10.0
4818,19,Female,Student,9.93,54,5.05,5.16,9.8,0,57,252,9.94
4819,55,Female,Student,6.84,106,7.74,4.48,10.0,4,61,165,10.0
4820,54,Female,Researcher,6.42,30,4.2,6.4,7.36,2,32,295,6.14
4821,21,Female,Researcher,8.57,118,5.5,4.9,10.0,4,23,119,9.88
4822,39,Male,Designer,5.65,96,7.15,7.16,4.62,0,12,245,6.39
4823,43,Male,Researcher,8.83,13,8.9,6.0,10.0,1,38,23,10.0
4824,53,Female,Software Engineer,4.72,84,8.95,8.42,5.13,2,112,59,4.7
4825,30,Male,Student,1.29,85,6.2,6.79,3.35,1,106,228,4.75
4826,49,Female,Software Engineer,9.34,4,7.82,4.53,10.0,1,86,241,10.0
4827,34,Female,Student,7.49,118,7.0,2.07,10.0,4,30,70,8.62
4828,58,Male,Software Engineer,5.6,53,7.55,5.48,7.33,4,103,218,6.43
4829,53,Female,Freelancer,9.5,52,7.66,3.26,10.0,0,9,230,9.07
4830,36,Female,Software Engineer,8.98,36,6.74,5.83,10.0,1,59,159,10.0
4831,52,Male,Doctor,1.98,95,8.07,7.55,3.3,3,64,79,3.25
4832,57,Female,Teacher,6.62,56,6.92,7.67,6.7,1,1,175,7.12
4833,45,Male,Student,5.84,2,4.5,7.54,5.22,0,1,290,5.29
4834,18,Female,Manager,7.99,104,8.95,2.62,10.0,3,114,278,10.0
4835,59,Female,Designer,3.71,76,5.52,5.5,8.25,1,24,111,7.62
4836,35,Female,Teacher,1.07,10,8.82,9.04,1.0,2,93,38,1.0
4837,57,Female,Doctor,2.67,113,5.46,6.41,3.26,1,15,155,3.0
4838,50,Female,Doctor,2.9,41,8.27,8.14,4.75,4,83,122,4.32
4839,29,Female,Doctor,3.62,54,7.45,5.89,6.51,2,80,264,6.35
4840,25,Female,Designer,4.33,37,5.78,6.88,7.14,4,5,257,6.37
4841,41,Female,Researcher,7.36,23,8.69,7.05,9.08,1,119,266,10.0
4842,33,Female,Researcher,1.67,8,6.92,9.18,1.0,3,27,217,1.0
4843,21,Female,Student,5.38,12,8.15,7.19,6.27,4,69,183,4.51
4844,55,Other,Student,5.49,85,7.98,6.82,7.11,4,0,105,7.71
4845,44,Female,Freelancer,6.54,17,4.23,5.83,8.77,3,44,87,8.39
4846,26,Female,Researcher,3.79,9,5.34,6.58,5.73,3,87,203,6.51
4847,33,Male,Freelancer,3.34,110,6.36,5.37,8.78,3,105,176,7.04
4848,29,Female,Software Engineer,5.35,11,8.67,8.14,5.64,3,13,172,6.4
4849,48,Female,Software Engineer,6.94,115,4.31,4.14,10.0,4,119,38,10.0
4850,41,Female,Manager,1.4,93,4.93,7.01,3.26,0,26,159,3.74
4851,31,Male,Software Engineer,3.64,46,7.12,7.05,3.56,1,109,181,2.53
4852,42,Female,Designer,8.09,109,7.26,3.52,10.0,2,76,84,9.41
4853,51,Male,Teacher,5.36,82,4.82,5.7,7.74,3,38,239,9.17
4854,20,Male,Freelancer,9.57,82,8.74,4.14,10.0,1,77,27,9.9
4855,41,Female,Student,8.81,116,4.88,2.64,10.0,1,87,169,9.52
4856,59,Female,Software Engineer,4.1,9,4.91,5.65,6.73,0,8,263,7.77
4857,26,Male,Freelancer,7.54,0,7.18,5.59,8.57,0,21,39,7.39
4858,43,Female,Researcher,3.47,56,6.11,6.97,4.41,4,4,177,4.5
4859,37,Male,Designer,2.58,115,4.13,7.8,3.94,1,34,213,2.94
4860,57,Male,Designer,8.93,70,8.6,4.76,8.61,4,27,121,10.0
4861,27,Male,Researcher,4.15,118,4.38,5.22,7.57,4,100,70,7.49
4862,36,Female,Manager,2.83,118,4.78,6.94,5.19,1,53,67,6.08
4863,20,Male,Software Engineer,9.68,10,8.49,6.62,10.0,0,93,224,8.62
4864,41,Male,Freelancer,1.28,52,5.38,9.74,1.0,4,8,201,2.41
4865,22,Female,Researcher,4.3,3,8.09,7.35,6.33,3,112,203,5.67
4866,20,Male,Freelancer,1.35,99,4.85,7.87,2.64,0,46,80,2.25
4867,44,Female,Manager,5.54,60,4.24,7.07,7.27,2,89,55,10.0
4868,33,Female,Freelancer,4.61,84,5.17,7.88,6.51,4,84,206,6.93
4869,32,Female,Doctor,7.49,85,7.71,4.75,7.94,1,67,69,9.1
4870,52,Male,Doctor,9.59,9,7.31,5.16,10.0,3,80,31,7.91
4871,29,Female,Doctor,5.68,86,5.55,5.48,9.71,4,33,130,8.73
4872,58,Female,Software Engineer,3.57,4,7.17,7.32,6.3,0,92,160,6.53
4873,43,Male,Designer,8.85,60,7.32,4.18,10.0,0,82,292,10.0
4874,51,Male,Designer,6.44,111,6.82,5.59,9.45,1,108,36,9.03
4875,40,Female,Student,5.98,75,8.68,7.84,5.78,1,97,174,3.62
4876,48,Male,Freelancer,2.7,29,7.97,7.11,5.43,3,72,297,5.2
4877,37,Female,Doctor,1.37,56,8.08,9.55,1.29,2,63,31,1.31
4878,29,Female,Software Engineer,5.15,32,6.13,8.62,4.26,2,10,77,3.48
4879,40,Male,Student,5.75,36,7.42,6.34,8.1,0,77,134,9.01
4880,21,Male,Designer,2.14,81,4.92,7.72,3.05,0,91,63,5.01
4881,40,Other,Freelancer,1.53,67,5.48,8.15,3.45,0,105,285,2.76
4882,18,Male,Freelancer,2.94,90,6.51,8.74,3.85,0,36,176,4.75
4883,42,Female,Student,1.57,110,8.08,6.32,5.7,3,59,251,5.81
4884,19,Male,Doctor,1.51,22,5.68,8.77,2.15,3,59,270,1.55
4885,47,Female,Researcher,5.0,69,6.2,6.89,8.58,1,58,37,7.93
4886,20,Female,Freelancer,8.29,6,8.79,5.08,9.28,4,82,196,8.73
4887,38,Male,Freelancer,6.98,18,5.42,4.55,10.0,0,39,290,10.0
4888,42,Male,Researcher,7.11,109,7.09,3.73,10.0,4,43,147,10.0
4889,37,Female,Freelancer,3.36,14,4.5,6.79,6.18,2,61,137,6.58
4890,39,Female,Teacher,1.1,116,6.06,7.89,3.84,1,112,52,4.37
4891,38,Male,Doctor,5.06,111,5.65,6.83,6.08,3,73,237,4.2
4892,50,Female,Doctor,4.39,85,4.07,6.68,3.47,1,35,295,3.0
4893,55,Male,Software Engineer,9.53,31,6.93,3.58,10.0,1,60,77,10.0
4894,32,Female,Teacher,1.65,78,5.66,8.4,3.15,1,79,83,3.32
4895,32,Female,Freelancer,7.99,58,5.26,4.78,10.0,2,14,203,10.0
4896,42,Male,Manager,4.47,69,8.46,8.25,6.17,3,81,86,5.04
4897,38,Male,Teacher,8.47,69,5.15,4.28,10.0,2,5,202,10.0
4898,41,Male,Teacher,5.45,5,6.03,6.45,5.69,4,110,250,6.44
4899,22,Female,Designer,8.38,75,8.75,5.18,10.0,1,41,70,8.49
4900,23,Male,Student,5.2,65,4.4,5.85,7.87,4,62,183,7.69
4901,40,Male,Designer,4.62,88,8.69,6.29,5.6,4,108,223,4.63
4902,21,Other,Manager,9.67,3,5.95,3.56,10.0,2,111,188,10.0
4903,44,Male,Teacher,4.32,118,7.95,5.4,7.94,4,106,180,9.82
4904,35,Female,Software Engineer,8.25,69,5.78,4.89,10.0,0,87,79,9.28
4905,38,Male,Manager,1.6,56,6.08,8.63,2.74,3,86,82,5.54
4906,45,Male,Freelancer,1.56,105,6.19,7.02,4.01,1,92,102,3.43
4907,52,Male,Doctor,4.94,60,8.73,7.83,4.03,0,110,91,4.6
4908,39,Female,Researcher,6.27,114,6.75,3.96,10.0,4,110,275,9.48
4909,57,Female,Freelancer,6.48,55,5.08,6.54,8.84,3,86,21,8.55
4910,40,Female,Doctor,1.33,100,7.06,8.94,1.0,0,30,210,1.0
4911,20,Male,Designer,7.27,101,8.45,4.52,10.0,2,90,23,10.0
4912,57,Male,Freelancer,2.17,13,5.07,10.0,1.0,4,34,114,1.0
4913,27,Female,Manager,9.6,110,5.69,2.3,10.0,0,26,130,9.56
4914,42,Male,Designer,4.0,82,6.86,6.31,6.4,1,33,39,5.27
4915,25,Male,Software Engineer,3.35,114,8.94,6.49,6.36,4,24,109,7.21
4916,28,Male,Doctor,3.62,6,6.33,8.31,5.89,3,68,97,4.48
4917,22,Female,Freelancer,9.44,53,6.92,4.85,10.0,3,84,61,10.0
4918,54,Female,Designer,5.35,81,4.68,5.56,7.94,0,74,213,7.43
4919,55,Male,Freelancer,4.91,57,7.79,7.15,4.28,4,119,151,3.72
4920,46,Male,Student,6.09,60,5.1,6.66,7.12,3,82,36,7.18
4921,22,Female,Designer,9.38,107,5.64,2.6,10.0,3,104,250,10.0
4922,26,Female,Designer,3.78,71,7.55,7.58,5.76,2,79,198,5.56
4923,19,Male,Teacher,2.63,27,7.56,8.7,4.83,2,5,151,3.91
4924,18,Female,Student,6.36,84,5.59,6.35,7.02,4,104,285,7.9
4925,57,Male,Student,5.43,54,8.25,6.15,7.51,3,46,47,7.49
4926,47,Male,Freelancer,1.56,98,7.97,5.25,6.36,1,55,54,6.22
4927,28,Male,Software Engineer,5.7,110,7.08,2.94,9.61,3,37,73,8.72
